15:19 01/12/2021,14:45 01/12/2021,MBB,29.0,31.0,27.0,29.5,28.8,10550.6,29.5
15:19 01/12/2021,14:45 01/12/2021,MSB,26.0,27.8,24.2,27.0,25.55,10364.1,27.0
15:19 01/12/2021,14:45 01/12/2021,MSN,149.2,159.6,138.8,152.0,149.0,1261.1,149.9
15:19 01/12/2021,14:45 01/12/2021,MWG,138.9,148.6,129.2,140.0,136.1,1496.4,138.9
15:19 01/12/2021,14:45 01/12/2021,NLG,55.8,59.7,51.9,56.7,54.5,2942.4,55.2
15:19 01/12/2021,14:45 01/12/2021,NT2,22.3,23.85,20.75,22.4,22.0,400.8,22.4
15:19 01/12/2021,14:45 01/12/2021,NVL,110.0,117.7,102.3,115.0,110.5,3838.2,114.0
15:19 01/12/2021,14:45 01/12/2021,OCB,27.9,29.85,25.95,28.5,27.0,6571.3,28.45
15:19 01/12/2021,14:45 01/12/2021,PAN,40.4,43.2,37.6,40.8,39.8,5021.9,40.35
15:19 01/12/2021,14:45 01/12/2021,PC1,37.9,40.55,35.25,38.0,37.2,940.5,37.8
15:19 01/12/2021,14:45 01/12/2021,PDR,93.6,100.1,87.1,93.6,92.1,3218.7,93.0
15:19 01/12/2021,14:45 01/12/2021,PHR,73.9,79.0,68.8,74.5,72.5,565.1,73.3
15:19 01/12/2021,14:45 01/12/2021,PLX,54.1,57.8,50.4,55.1,54.0,1844.9,54.3
15:19 01/12/2021,14:45 01/12/2021,PME,75.0,80.2,69.8,77.0,75.0,1.4,77.0
15:19 01/12/2021,14:45 01/12/2021,PNJ,97.9,104.7,91.1,99.5,97.3,362.1,97.3
15:19 01/12/2021,14:45 01/12/2021,POM,16.1,17.2,15.0,16.1,15.6,457.1,15.75
15:19 01/12/2021,14:45 01/12/2021,POW,13.5,14.4,12.6,14.15,13.5,18972.5,14.0
15:19 01/12/2021,14:45 01/12/2021,PPC,22.95,24.55,21.35,23.0,22.8,158.6,22.95
15:19 01/12/2021,14:45 01/12/2021,PVD,27.2,29.1,25.3,28.2,26.7,5260.8,27.75
15:19 01/12/2021,14:45 01/12/2021,PVT,23.6,25.25,21.95,24.2,23.6,2025.8,24.0
15:19 01/12/2021,14:45 01/12/2021,REE,70.5,75.4,65.6,71.5,69.7,518.1,69.9
15:19 01/12/2021,14:45 01/12/2021,SAB,154.0,164.7,143.3,158.0,154.6,52.0,156.5
15:19 01/12/2021,14:45 01/12/2021,SAM,20.55,21.95,19.15,20.55,19.85,2859.6,20.0
15:19 01/12/2021,14:45 01/12/2021,SBT,24.5,26.2,22.8,25.25,24.25,4671.4,24.8
15:19 01/12/2021,14:45 01/12/2021,SCS,156.5,167.4,145.6,155.2,149.0,4.5,155.0
15:19 01/12/2021,14:45 01/12/2021,SJS,77.0,82.3,71.7,78.0,76.3,50.8,77.0
15:19 01/12/2021,14:45 01/12/2021,SSI,55.9,59.8,52.0,56.2,54.1,23255.8,55.2
15:19 01/12/2021,14:45 01/12/2021,STB,28.9,30.9,26.9,29.9,28.75,19243.0,29.9
15:19 01/12/2021,14:45 01/12/2021,SZC,58.9,63.0,54.8,61.7,59.3,1620.4,60.8
15:19 01/12/2021,14:45 01/12/2021,TCB,51.8,55.4,48.2,52.4,51.5,11339.5,52.4
15:19 01/12/2021,14:45 01/12/2021,TCH,24.35,26.05,22.65,25.5,24.0,9755.2,24.3
15:19 01/12/2021,14:45 01/12/2021,TCM,76.0,81.3,70.7,76.5,73.9,444.4,75.0
15:19 01/12/2021,14:45 01/12/2021,TLH,24.0,25.65,22.35,23.6,22.65,3493.2,22.9
15:19 01/12/2021,14:45 01/12/2021,TPB,45.1,48.25,41.95,48.25,44.8,5480.3,48.25
15:19 01/12/2021,14:45 01/12/2021,VCB,98.9,105.8,92.0,101.5,98.3,551.5,99.0
15:19 01/12/2021,14:45 01/12/2021,VCG,50.5,54.0,47.0,53.0,50.4,6363.8,51.0
15:19 01/12/2021,14:45 01/12/2021,VCI,79.8,85.3,74.3,79.8,77.5,2946.9,78.2
15:19 01/12/2021,14:45 01/12/2021,VGC,53.7,57.4,49.95,56.7,52.1,2738.1,52.1
15:19 01/12/2021,14:45 01/12/2021,VHC,61.2,65.4,57.0,62.6,60.9,857.0,61.7
15:19 01/12/2021,14:51 01/12/2021,VHM,84.6,90.5,78.7,84.5,82.8,6787.5,82.9
15:19 01/12/2021,14:45 01/12/2021,VIB,42.2,45.15,39.25,43.0,41.35,3546.2,43.0
15:19 01/12/2021,14:45 01/12/2021,VIC,105.0,112.3,97.7,107.3,104.0,4082.0,106.0
15:19 01/12/2021,14:45 01/12/2021,VIX,36.55,39.1,34.0,37.4,36.2,7696.8,36.6
15:19 01/12/2021,14:45 01/12/2021,VJC,122.5,131.0,114.0,122.0,116.8,819.0,120.0
15:19 01/12/2021,14:45 01/12/2021,VND,79.0,84.5,73.5,79.0,77.0,7029.1,78.0
15:19 01/12/2021,14:51 01/12/2021,VNM,87.6,93.7,81.5,88.6,87.4,1894.5,87.5
15:19 01/12/2021,14:45 01/12/2021,VPB,37.7,40.3,35.1,37.9,36.95,19113.1,37.9
15:19 01/12/2021,14:45 01/12/2021,VPI,53.5,57.2,49.8,55.2,53.4,874.1,53.6
15:19 01/12/2021,14:50 01/12/2021,VRE,29.8,31.85,27.75,30.4,29.6,7203.3,29.7
08:59 02/12/2021,,ACB,33.5,35.8,31.2,0,0,0,0
08:59 02/12/2021,,APH,38.4,41.05,35.75,0,0,0,0
08:59 02/12/2021,,ASM,21.35,22.8,19.9,0,0,0,0
08:59 02/12/2021,,BCM,54.6,58.4,50.8,0,0,0,0
08:59 02/12/2021,,BHN,61.9,66.2,57.6,0,0,0,0
08:59 02/12/2021,,BID,44.3,47.4,41.2,0,0,0,0
08:59 02/12/2021,,BMP,59.4,63.5,55.3,0,0,0,0
08:59 02/12/2021,,BVH,61.1,65.3,56.9,0,0,0,0
08:59 02/12/2021,,BWE,47.0,50.2,43.75,0,0,0,0
08:59 02/12/2021,,CII,28.9,30.9,26.9,0,0,0,0
08:59 02/12/2021,,CTD,80.0,85.6,74.4,0,0,0,0
08:59 02/12/2021,,CTG,34.0,36.35,31.65,0,0,0,0
08:59 02/12/2021,,DBC,78.0,83.4,72.6,0,0,0,0
08:59 02/12/2021,,DCM,40.25,43.05,37.45,0,0,0,0
08:59 02/12/2021,,DGC,163.0,174.4,151.6,0,0,0,0
