10:35 25/11/2021,PDR,90.4,96.7,84.1,94.2,90.8,2730.5,93
10:35 25/11/2021,HSG,37.95,40.6,35.3,38.6,38,2565.4,38.2
10:35 25/11/2021,DIG,63.1,67.5,58.7,67.5,64.1,2549.4,67.5
10:35 25/11/2021,SJF,21.1,22.55,19.65,22.55,22.5,2441,22.55
10:35 25/11/2021,PAN,41.55,44.45,38.65,41.85,39.6,2439.4,41.55
10:35 25/11/2021,IJC,30.3,32.4,28.2,31.35,29.75,2296.2,30.85
10:35 25/11/2021,HAI,6.55,7,6.1,6.64,6.3,2247,6.49
10:35 25/11/2021,VCG,45.6,48.75,42.45,47.4,45.5,2163.9,47.05
10:35 25/11/2021,PVD,27.75,29.65,25.85,28.35,27.5,2155.2,28.2
10:35 25/11/2021,KBC,48.5,51.8,45.15,49.8,48.5,2109,49.15
10:34 25/11/2021,SAM,19.65,21,18.3,21,19.6,2020.8,21
10:35 25/11/2021,AAA,17,18.15,15.85,17.45,16.9,2014.2,17.15
10:35 25/11/2021,NKG,41,43.85,38.15,41.9,40.9,2009.9,41.4
10:35 25/11/2021,LCG,18.9,20.2,17.6,19.15,18.6,1910.7,19.1
10:35 25/11/2021,DPM,48.5,51.8,45.15,49.8,48.3,1818.4,49.35
10:35 25/11/2021,SBT,24.6,26.3,22.9,25.35,24.65,1795,25.3
10:35 25/11/2021,HCM,47.3,50.6,44,47.6,46.85,1787.5,47.35
10:35 25/11/2021,NVL,106.4,113.8,99,109.3,106.7,1785.3,108.6
10:35 25/11/2021,TPB,49.1,52.5,45.7,49.5,48.6,1784.2,49.05
10:35 25/11/2021,AMD,6.03,6.45,5.61,6.09,5.9,1782.1,6.05
10:35 25/11/2021,FIT,13.95,14.9,13,14.2,13.9,1770.8,14.2
10:35 25/11/2021,VND,81.4,87,75.8,81.8,80.1,1742.1,81.6
10:35 25/11/2021,NLG,55,58.8,51.2,58,54.8,1698,57.4
10:35 25/11/2021,VIB,44.8,47.9,41.7,45.7,44,1691,44.75
10:35 25/11/2021,BCG,27.9,29.85,25.95,28.45,27.55,1641.7,28.4
10:35 25/11/2021,KDC,60,64.2,55.8,60.5,59.9,1622.3,60
10:35 25/11/2021,TTA,18.2,19.45,16.95,18.2,17.1,1620.4,17.5
10:35 25/11/2021,APG,27.2,29.1,25.3,27.2,26.1,1615,26.8
10:35 25/11/2021,ORS,32.2,34.45,29.95,32.85,32.2,1573.4,32.4
10:35 25/11/2021,MCG,9.83,10.5,9.15,10.5,10.2,1479.4,10.5
10:35 25/11/2021,FCN,17.1,18.25,15.95,17.45,17,1393.6,17.4
10:35 25/11/2021,GVR,37.2,39.8,34.6,38.5,37.4,1371.5,38.2
10:35 25/11/2021,AGR,26.3,28.1,24.5,26.45,25.5,1370,26.45
10:35 25/11/2021,APH,40.95,43.8,38.1,41.2,40.55,1343.9,40.7
10:35 25/11/2021,VCI,77.4,82.8,72,78.7,76.5,1334.3,78.6
10:29 25/11/2021,QCG,10.5,11.2,9.77,11.2,10,1307.6,11.2
10:35 25/11/2021,QBS,6.26,6.69,5.83,6.4,5.9,1279.8,6.39
10:35 25/11/2021,DBC,75.5,80.7,70.3,77,74,1270.4,75.5
10:35 25/11/2021,HPX,35.8,38.3,33.3,38,35.8,1262.2,37.5
10:35 25/11/2021,JVC,8.5,9.09,7.91,8.58,8.19,1258.1,8.42
10:35 25/11/2021,AAT,19.55,20.9,18.2,20.45,19,1250,20.1
10:35 25/11/2021,HDG,68.8,73.6,64,73.5,69.2,1158,72.8
10:35 25/11/2021,CKG,34.45,36.85,32.05,35.5,34,1137.8,35.2
10:35 25/11/2021,DAG,17.5,18.7,16.3,18.5,17.7,1128.3,18.05
10:35 25/11/2021,IDI,21.25,22.7,19.8,22.7,22.7,1113.5,22.7
10:35 25/11/2021,BID,46.05,49.25,42.85,46.4,45.3,1109.3,45.5
10:35 25/11/2021,DRH,19.2,20.5,17.9,20.5,18.6,1070.6,20.5
10:35 25/11/2021,HT1,24.95,26.65,23.25,25.4,24.5,1036,25.4
10:35 25/11/2021,HVN,23.65,25.3,22,23.75,23.5,1025.7,23.55
10:34 25/11/2021,MHC,15.55,16.6,14.5,16.15,15,1011.4,16.05
10:35 25/11/2021,VNM,87.5,93.6,81.4,88.2,87.2,935.1,87.5
10:35 25/11/2021,KHG,18.95,20.25,17.65,20,18.7,921.2,19.6
10:35 25/11/2021,OGC,8.27,8.84,7.7,8.75,8.11,869.9,8.71
10:35 25/11/2021,TTB,10.2,10.9,9.49,10.3,9.9,864.1,10.2
10:35 25/11/2021,ITC,22.3,23.85,20.75,23.7,22.1,857.9,23.3
10:35 25/11/2021,PVT,24,25.65,22.35,24.3,23.75,845.3,24.2
10:35 25/11/2021,GMD,51.3,54.8,47.75,51.3,50.5,794,51.1
10:35 25/11/2021,DRC,34.1,36.45,31.75,34.4,33.65,792.1,34.15
10:35 25/11/2021,ADS,34.1,36.45,31.75,36.3,33.8,768.9,36.1
10:35 25/11/2021,HAR,9.85,10.5,9.17,10.25,9.4,768.5,10.1
10:35 25/11/2021,DXS,32,34.2,29.8,33.4,32.1,746.8,33.2
10:40 25/11/2021,TCH,22.5,24.05,20.95,24.05,21.7,20537.6,24.05
10:40 25/11/2021,VPB,37.3,39.9,34.7,38.5,37.4,19369.1,38.1
10:40 25/11/2021,DXG,26.65,28.5,24.8,28.5,26.8,18796.5,28.45
10:40 25/11/2021,ITA,10.95,11.7,10.2,11.7,10.5,17777.2,11.7
10:40 25/11/2021,VIX,33,35.3,30.7,34,31.3,15844.9,33.4
10:40 25/11/2021,STB,30.45,32.55,28.35,31.25,30.55,14365.7,30.75
10:40 25/11/2021,HAG,7.06,7.55,6.57,7.36,6.7,12919.9,7.26
10:40 25/11/2021,MBB,30.9,33.05,28.75,31.45,30.9,12620.9,30.95
10:40 25/11/2021,GEX,44.5,47.6,41.4,47.6,44,11703.9,47.6
10:40 25/11/2021,LPB,24.5,26.2,22.8,25.1,24.35,10600.9,24.35
10:40 25/11/2021,POW,13.6,14.55,12.65,14.2,13.6,10372.1,14.1
10:40 25/11/2021,FLC,14.8,15.8,13.8,15.1,14.6,10354.4,14.9
10:40 25/11/2021,HQC,6.14,6.56,5.72,6.4,5.95,9870,6.3
10:39 25/11/2021,LDG,11.7,12.5,10.9,12.5,11.3,9607.2,12.5
10:40 25/11/2021,HPG,48.65,52,45.25,49.35,48.7,8920.5,49
10:40 25/11/2021,TCB,55.5,59.3,51.7,56,55.1,8796.6,55.3
10:39 25/11/2021,TNI,12.05,12.85,11.25,12.85,12.55,8213.6,12.85
10:40 25/11/2021,SHB,24.95,26.65,23.25,25.4,25,7734.9,25.05
10:40 25/11/2021,CTG,35.4,37.85,32.95,35.8,35.05,7420.1,35.3
10:40 25/11/2021,SSI,53.2,56.9,49.5,54,52.8,7280.9,53.5
10:40 25/11/2021,VRE,31.1,33.25,28.95,31.7,31.3,7098.3,31.4
10:40 25/11/2021,HBC,25.65,27.4,23.9,26.65,25.15,6745.7,26.3
10:40 25/11/2021,MSB,28.2,30.15,26.25,28.2,27.7,6562.1,28
10:40 25/11/2021,ROS,6.79,7.26,6.32,6.95,6.66,6077.9,6.88
10:40 25/11/2021,DLG,6.71,7.17,6.25,6.99,6.32,5898.7,6.83
10:40 25/11/2021,OCB,29.95,32,27.9,31.7,30.2,5789.5,30.75
10:40 25/11/2021,TTF,11.5,12.3,10.7,12,11.25,5090.7,11.8
10:40 25/11/2021,VHM,83.7,89.5,77.9,85,84,5038.9,84.4
10:40 25/11/2021,SCR,17.6,18.8,16.4,18.5,17.45,4677.7,18.35
10:40 25/11/2021,HHS,11,11.75,10.25,11.75,10.8,4550.4,11.75
10:40 25/11/2021,FPT,97.9,104.7,91.1,101.8,98.3,3851.8,100.6
10:40 25/11/2021,HDB,33.5,35.8,31.2,33.5,32.6,3797.2,33.1
10:40 25/11/2021,HNG,8.27,8.84,7.7,8.46,8.13,3796.3,8.4
10:40 25/11/2021,TSC,15.8,16.9,14.7,16.4,15.75,3591.6,16.1
10:40 25/11/2021,ACB,35.35,37.8,32.9,35.55,35.1,3400.7,35.1
10:40 25/11/2021,CMX,19.65,21,18.3,21,20.1,3389.1,20.55
10:40 25/11/2021,DCM,36.3,38.8,33.8,37.4,36.05,3369.6,37.2
10:40 25/11/2021,CII,26.85,28.7,25,28.4,26.6,3298.2,27.9
10:40 25/11/2021,ASM,22,23.5,20.5,23.3,22.05,2947.4,22.4
10:40 25/11/2021,PDR,90.4,96.7,84.1,94.2,90.8,2938.5,93.6
10:40 25/11/2021,HSG,37.95,40.6,35.3,38.6,38,2640,38.15
10:40 25/11/2021,DIG,63.1,67.5,58.7,67.5,64.1,2555.2,67.5
10:40 25/11/2021,PAN,41.55,44.45,38.65,41.85,39.6,2511.6,41.55
10:37 25/11/2021,SJF,21.1,22.55,19.65,22.55,22.5,2451,22.55
10:40 25/11/2021,IJC,30.3,32.4,28.2,31.35,29.75,2328.4,30.85
10:40 25/11/2021,HAI,6.55,7,6.1,6.64,6.3,2322.4,6.55
10:40 25/11/2021,PVD,27.75,29.65,25.85,28.35,27.5,2311.8,28.35
10:40 25/11/2021,VCG,45.6,48.75,42.45,47.4,45.5,2225.6,47
10:40 25/11/2021,KBC,48.5,51.8,45.15,49.8,48.5,2190.6,49.05
10:40 25/11/2021,SAM,19.65,21,18.3,21,19.6,2161.2,21
10:40 25/11/2021,SBT,24.6,26.3,22.9,25.4,24.65,2044.3,25.35
10:40 25/11/2021,AAA,17,18.15,15.85,17.45,16.9,2043.3,17.2
10:40 25/11/2021,NKG,41,43.85,38.15,41.9,40.9,2041.7,41.35
10:40 25/11/2021,LCG,18.9,20.2,17.6,19.15,18.6,2016.1,19.05
10:40 25/11/2021,TPB,49.1,52.5,45.7,49.5,48.6,1974.1,49
10:40 25/11/2021,FIT,13.95,14.9,13,14.25,13.9,1921.9,14.25
10:40 25/11/2021,DPM,48.5,51.8,45.15,49.8,48.3,1873.8,49.3
10:40 25/11/2021,HCM,47.3,50.6,44,47.6,46.85,1871,47.3
10:40 25/11/2021,AMD,6.03,6.45,5.61,6.09,5.9,1860.7,6.04
10:40 25/11/2021,NVL,106.4,113.8,99,109.3,106.7,1837.5,108.3
10:40 25/11/2021,VND,81.4,87,75.8,81.8,80.1,1796.8,81.3
10:40 25/11/2021,APG,27.2,29.1,25.3,27.2,26.1,1764,27
10:40 25/11/2021,NLG,55,58.8,51.2,58,54.8,1743.4,56.9
10:39 25/11/2021,VIB,44.8,47.9,41.7,45.7,44,1703.7,44.7
10:40 25/11/2021,BCG,27.9,29.85,25.95,28.45,27.55,1701.2,28.25
10:40 25/11/2021,KDC,60,64.2,55.8,60.5,59.9,1663.3,60
10:40 25/11/2021,TTA,18.2,19.45,16.95,18.2,17.1,1644.2,17.4
10:40 25/11/2021,ORS,32.2,34.45,29.95,32.85,32.2,1629.5,32.45
10:40 25/11/2021,MCG,9.83,10.5,9.15,10.5,10.2,1595.4,10.5
10:40 25/11/2021,FCN,17.1,18.25,15.95,17.45,17,1480.5,17.4
10:40 25/11/2021,AGR,26.3,28.1,24.5,26.6,25.5,1473.2,26.6
10:40 25/11/2021,GVR,37.2,39.8,34.6,38.5,37.4,1438.5,38
10:40 25/11/2021,VCI,77.4,82.8,72,78.7,76.5,1412.1,78.6
10:40 25/11/2021,APH,40.95,43.8,38.1,41.2,40.55,1384.3,40.75
10:40 25/11/2021,QBS,6.26,6.69,5.83,6.4,5.9,1363.1,6.37
10:40 25/11/2021,JVC,8.5,9.09,7.91,8.58,8.19,1337,8.35
10:40 25/11/2021,DBC,75.5,80.7,70.3,77,74,1334.3,75.5
10:37 25/11/2021,QCG,10.5,11.2,9.77,11.2,10,1308.2,11.2
10:40 25/11/2021,HPX,35.8,38.3,33.3,38,35.8,1276.4,37.95
10:40 25/11/2021,AAT,19.55,20.9,18.2,20.45,19,1266.9,20.1
10:40 25/11/2021,HDG,68.8,73.6,64,73.5,69.2,1181.4,72.6
10:40 25/11/2021,BID,46.05,49.25,42.85,46.4,45.3,1161.2,45.5
10:40 25/11/2021,DAG,17.5,18.7,16.3,18.5,17.7,1159.8,18.1
10:40 25/11/2021,CKG,34.45,36.85,32.05,35.5,34,1151.5,35.1
10:39 25/11/2021,IDI,21.25,22.7,19.8,22.7,22.7,1115.3,22.7
10:40 25/11/2021,HVN,23.65,25.3,22,23.75,23.5,1072.6,23.55
10:36 25/11/2021,DRH,19.2,20.5,17.9,20.5,18.6,1070.7,20.5
10:40 25/11/2021,HT1,24.95,26.65,23.25,25.4,24.5,1067.4,25.25
10:39 25/11/2021,MHC,15.55,16.6,14.5,16.15,15,1055.8,16.05
10:40 25/11/2021,VNM,87.5,93.6,81.4,88.2,87.2,950.4,87.5
10:39 25/11/2021,KHG,18.95,20.25,17.65,20,18.7,934.1,19.6
10:40 25/11/2021,OGC,8.27,8.84,7.7,8.75,8.11,917.2,8.55
10:40 25/11/2021,TTB,10.2,10.9,9.49,10.3,9.9,876.1,10.2
10:40 25/11/2021,PVT,24,25.65,22.35,24.3,23.75,875.8,24.1
10:40 25/11/2021,ITC,22.3,23.85,20.75,23.7,22.1,875.2,23.15
10:40 25/11/2021,DRC,34.1,36.45,31.75,34.4,33.65,827.1,34.3
10:40 25/11/2021,GMD,51.3,54.8,47.75,51.3,50.5,826.5,51.1
10:40 25/11/2021,DXS,32,34.2,29.8,33.4,32.1,789.3,33.2
10:39 25/11/2021,ADS,34.1,36.45,31.75,36.3,33.8,779.9,36.2
10:40 25/11/2021,HAR,9.85,10.5,9.17,10.25,9.4,778.3,10
10:45 25/11/2021,TCH,22.5,24.05,20.95,24.05,21.7,21604.3,23.8
10:45 25/11/2021,VPB,37.3,39.9,34.7,38.5,37.4,19696.1,38.15
10:45 25/11/2021,DXG,26.65,28.5,24.8,28.5,26.8,19021.8,28.3
10:45 25/11/2021,ITA,10.95,11.7,10.2,11.7,10.5,18589.2,11.7
10:45 25/11/2021,VIX,33,35.3,30.7,34,31.3,16531.4,33.05
10:45 25/11/2021,STB,30.45,32.55,28.35,31.25,30.55,14954.7,30.6
10:45 25/11/2021,HAG,7.06,7.55,6.57,7.36,6.7,13221.9,7.22
10:45 25/11/2021,MBB,30.9,33.05,28.75,31.45,30.9,12769.5,30.9
10:44 25/11/2021,GEX,44.5,47.6,41.4,47.6,44,11742.1,47.6
10:45 25/11/2021,FLC,14.8,15.8,13.8,15.1,14.6,11190.3,14.85
10:45 25/11/2021,POW,13.6,14.55,12.65,14.2,13.6,10749.4,14.05
10:45 25/11/2021,LPB,24.5,26.2,22.8,25.1,24.35,10706.3,24.4
10:45 25/11/2021,HQC,6.14,6.56,5.72,6.4,5.95,10072.8,6.28
10:45 25/11/2021,LDG,11.7,12.5,10.9,12.5,11.3,9615.7,12.5
10:45 25/11/2021,HPG,48.65,52,45.25,49.35,48.7,9171.9,49
10:45 25/11/2021,TCB,55.5,59.3,51.7,56,55.1,9159.2,55.1
10:42 25/11/2021,TNI,12.05,12.85,11.25,12.85,12.55,8214.2,12.85
10:45 25/11/2021,SHB,24.95,26.65,23.25,25.4,25,7917.9,25
10:45 25/11/2021,CTG,35.4,37.85,32.95,35.8,35.05,7516.4,35.25
10:45 25/11/2021,SSI,53.2,56.9,49.5,54,52.8,7459.9,53.3
10:45 25/11/2021,VRE,31.1,33.25,28.95,31.7,31.3,7390,31.35
10:45 25/11/2021,HBC,25.65,27.4,23.9,26.65,25.15,6887.6,26.1
10:45 25/11/2021,MSB,28.2,30.15,26.25,28.2,27.7,6743.3,27.95
10:45 25/11/2021,ROS,6.79,7.26,6.32,6.95,6.66,6456.3,6.87
10:45 25/11/2021,DLG,6.71,7.17,6.25,6.99,6.32,6194.6,6.92
10:45 25/11/2021,OCB,29.95,32,27.9,31.7,30.2,5862.2,30.75
10:45 25/11/2021,TTF,11.5,12.3,10.7,12,11.25,5355.6,11.75
10:45 25/11/2021,VHM,83.7,89.5,77.9,85,84,5155.6,84.3
10:45 25/11/2021,HHS,11,11.75,10.25,11.75,10.8,4978.9,11.75
10:45 25/11/2021,SCR,17.6,18.8,16.4,18.5,17.45,4828.3,18.3
10:45 25/11/2021,FPT,97.9,104.7,91.1,101.8,98.3,3977.2,100.3
10:45 25/11/2021,HDB,33.5,35.8,31.2,33.5,32.6,3952.6,33
10:45 25/11/2021,HNG,8.27,8.84,7.7,8.46,8.13,3846.1,8.38
10:45 25/11/2021,ACB,35.35,37.8,32.9,35.55,35.05,3683.7,35.1
10:45 25/11/2021,TSC,15.8,16.9,14.7,16.4,15.75,3652.6,16.05
10:45 25/11/2021,DCM,36.3,38.8,33.8,37.4,36.05,3512.1,37.1
10:45 25/11/2021,CMX,19.65,21,18.3,21,20.1,3431.3,20.55
10:45 25/11/2021,CII,26.85,28.7,25,28.4,26.6,3376,27.9
10:45 25/11/2021,ASM,22,23.5,20.5,23.3,22.05,3060.3,22.3
10:45 25/11/2021,PDR,90.4,96.7,84.1,94.2,90.8,2994.6,93.7
10:45 25/11/2021,HSG,37.95,40.6,35.3,38.6,38,2731.9,38.1
10:45 25/11/2021,PAN,41.55,44.45,38.65,41.85,39.6,2575.7,41.55
10:45 25/11/2021,DIG,63.1,67.5,58.7,67.5,64.1,2559.6,67.5
10:45 25/11/2021,PVD,27.75,29.65,25.85,28.4,27.5,2492.8,28.15
10:44 25/11/2021,SJF,21.1,22.55,19.65,22.55,22.5,2457.6,22.55
10:45 25/11/2021,IJC,30.3,32.4,28.2,31.35,29.75,2390.6,30.85
10:44 25/11/2021,HAI,6.55,7,6.1,6.64,6.3,2352.2,6.55
10:45 25/11/2021,KBC,48.5,51.8,45.15,49.8,48.5,2329.1,49.15
10:45 25/11/2021,VCG,45.6,48.75,42.45,47.4,45.5,2291.3,47
10:45 25/11/2021,SAM,19.65,21,18.3,21,19.6,2208.7,21
10:45 25/11/2021,SBT,24.6,26.3,22.9,25.4,24.65,2155.6,25.35
10:45 25/11/2021,LCG,18.9,20.2,17.6,19.15,18.6,2133.1,19.05
10:45 25/11/2021,AAA,17,18.15,15.85,17.45,16.9,2112.6,17.1
10:45 25/11/2021,NKG,41,43.85,38.15,41.9,40.9,2112.5,41.35
10:45 25/11/2021,TPB,49.1,52.5,45.7,49.5,48.6,2061.5,48.95
10:45 25/11/2021,FIT,13.95,14.9,13,14.3,13.9,2027.6,14.25
10:45 25/11/2021,HCM,47.3,50.6,44,47.6,46.85,1914.2,47.25
10:45 25/11/2021,DPM,48.5,51.8,45.15,49.8,48.3,1911.7,49.2
10:45 25/11/2021,NVL,106.4,113.8,99,109.3,106.7,1876.2,108.2
10:45 25/11/2021,AMD,6.03,6.45,5.61,6.09,5.9,1872.1,6.04
10:45 25/11/2021,VND,81.4,87,75.8,81.8,80.1,1843.1,81.2
10:45 25/11/2021,APG,27.2,29.1,25.3,27.2,26.1,1807.8,27
10:45 25/11/2021,VIB,44.8,47.9,41.7,45.7,44,1770.7,44.5
10:45 25/11/2021,NLG,55,58.8,51.2,58,54.8,1770.2,57.2
10:45 25/11/2021,BCG,27.9,29.85,25.95,28.45,27.55,1731,28
10:45 25/11/2021,MCG,9.83,10.5,9.15,10.5,10.2,1725.8,10.5
10:45 25/11/2021,KDC,60,64.2,55.8,60.5,59.9,1718.3,60.1
10:45 25/11/2021,ORS,32.2,34.45,29.95,32.85,32.2,1686.1,32.3
10:45 25/11/2021,TTA,18.2,19.45,16.95,18.2,17.1,1662.2,17.5
10:45 25/11/2021,GVR,37.2,39.8,34.6,38.5,37.4,1533.9,38
10:45 25/11/2021,FCN,17.1,18.25,15.95,17.45,17,1533.8,17.35
10:45 25/11/2021,AGR,26.3,28.1,24.5,26.6,25.5,1531.5,26.5
10:45 25/11/2021,VCI,77.4,82.8,72,78.7,76.5,1490,78.1
10:45 25/11/2021,APH,40.95,43.8,38.1,41.2,40.55,1440.7,40.7
10:45 25/11/2021,QBS,6.26,6.69,5.83,6.4,5.9,1436.9,6.39
10:44 25/11/2021,JVC,8.5,9.09,7.91,8.58,8.19,1359.4,8.35
10:45 25/11/2021,DBC,75.5,80.7,70.3,77,74,1341.6,75.5
10:45 25/11/2021,HPX,35.8,38.3,33.3,38.1,35.8,1314,38
10:45 25/11/2021,QCG,10.5,11.2,9.77,11.2,10,1313.4,11.2
10:44 25/11/2021,AAT,19.55,20.9,18.2,20.45,19,1283.6,20
10:45 25/11/2021,HDG,68.8,73.6,64,73.5,69.2,1207.6,72.6
10:45 25/11/2021,DAG,17.5,18.7,16.3,18.5,17.7,1205.3,18.25
10:45 25/11/2021,CKG,34.45,36.85,32.05,35.5,34,1182.5,35.05
10:45 25/11/2021,BID,46.05,49.25,42.85,46.4,45.3,1175.4,45.4
10:45 25/11/2021,IDI,21.25,22.7,19.8,22.7,22.7,1124.4,22.7
10:45 25/11/2021,HVN,23.65,25.3,22,23.75,23.5,1096.3,23.55
10:45 25/11/2021,MHC,15.55,16.6,14.5,16.15,15,1092.5,16.05
10:45 25/11/2021,HT1,24.95,26.65,23.25,25.4,24.5,1085.5,25.1
10:43 25/11/2021,DRH,19.2,20.5,17.9,20.5,18.6,1073,20.5
10:45 25/11/2021,VNM,87.5,93.6,81.4,88.2,87.2,999.8,87.4
10:45 25/11/2021,KHG,18.95,20.25,17.65,20,18.7,958.4,19.6
10:43 25/11/2021,PVT,24,25.65,22.35,24.3,23.75,931,24.05
10:44 25/11/2021,OGC,8.27,8.84,7.7,8.75,8.11,929.1,8.54
10:45 25/11/2021,DRC,34.1,36.45,31.75,34.4,33.65,903.7,34.1
10:45 25/11/2021,CTS,45,48.15,41.85,46.8,43.6,894,46.4
10:44 25/11/2021,TTB,10.2,10.9,9.49,10.3,9.9,893.8,10.15
10:45 25/11/2021,ITC,22.3,23.85,20.75,23.7,22.1,882.5,23.15
10:44 25/11/2021,GMD,51.3,54.8,47.75,51.3,50.5,851.5,51.1
10:45 25/11/2021,DXS,32,34.2,29.8,33.4,32.1,832.1,33.1
10:44 25/11/2021,HAR,9.85,10.5,9.17,10.25,9.4,820.7,9.95
10:50 25/11/2021,TCH,22.5,24.05,20.95,24.05,21.7,22130.3,23.7
10:50 25/11/2021,VPB,37.3,39.9,34.7,38.5,37.4,20213.5,38.15
10:50 25/11/2021,DXG,26.65,28.5,24.8,28.5,26.8,19810.9,28.5
10:50 25/11/2021,ITA,10.95,11.7,10.2,11.7,10.5,19062.4,11.7
10:50 25/11/2021,VIX,33,35.3,30.7,34,31.3,16787.5,33.3
10:50 25/11/2021,STB,30.45,32.55,28.35,31.25,30.55,15345.2,30.6
10:50 25/11/2021,HAG,7.06,7.55,6.57,7.36,6.7,13620.7,7.18
10:50 25/11/2021,MBB,30.9,33.05,28.75,31.45,30.85,13091.1,30.85
10:49 25/11/2021,GEX,44.5,47.6,41.4,47.6,44,11804.3,47.6
10:50 25/11/2021,FLC,14.8,15.8,13.8,15.1,14.6,11415.7,14.8
10:50 25/11/2021,POW,13.6,14.55,12.65,14.2,13.6,11172.6,14.1
10:50 25/11/2021,LPB,24.5,26.2,22.8,25.1,24.35,10873.7,24.35
10:50 25/11/2021,HQC,6.14,6.56,5.72,6.4,5.95,10242.4,6.26
10:50 25/11/2021,TCB,55.5,59.3,51.7,56,55,9859.9,55.1
10:49 25/11/2021,LDG,11.7,12.5,10.9,12.5,11.3,9630.8,12.5
10:50 25/11/2021,HPG,48.65,52,45.25,49.35,48.7,9351.2,49
10:50 25/11/2021,SHB,24.95,26.65,23.25,25.4,24.95,8411.7,25
10:49 25/11/2021,TNI,12.05,12.85,11.25,12.85,12.55,8218.6,12.85
10:50 25/11/2021,CTG,35.4,37.85,32.95,35.8,35.05,7707.4,35.25
10:50 25/11/2021,VRE,31.1,33.25,28.95,31.7,31.3,7701.7,31.3
10:50 25/11/2021,SSI,53.2,56.9,49.5,54,52.8,7665.4,53.3
10:50 25/11/2021,HBC,25.65,27.4,23.9,26.65,25.15,6930.2,26.15
10:50 25/11/2021,MSB,28.2,30.15,26.25,28.2,27.7,6827.1,27.9
10:50 25/11/2021,ROS,6.79,7.26,6.32,6.95,6.66,6628.3,6.87
10:50 25/11/2021,DLG,6.71,7.17,6.25,6.99,6.32,6475.7,6.96
10:50 25/11/2021,OCB,29.95,32,27.9,31.7,30.2,5919.4,30.75
10:50 25/11/2021,TTF,11.5,12.3,10.7,12,11.25,5493,11.75
10:50 25/11/2021,VHM,83.7,89.5,77.9,85,84,5270.8,84.1
10:50 25/11/2021,HHS,11,11.75,10.25,11.75,10.8,5247,11.65
10:50 25/11/2021,SCR,17.6,18.8,16.4,18.5,17.45,4953.7,18.35
10:50 25/11/2021,HDB,33.5,35.8,31.2,33.5,32.6,4520.1,32.8
10:50 25/11/2021,FPT,97.9,104.7,91.1,101.8,98.3,4019.7,100.3
10:50 25/11/2021,HNG,8.27,8.84,7.7,8.46,8.13,4011,8.37
10:50 25/11/2021,ACB,35.35,37.8,32.9,35.55,35,3817,35.05
10:50 25/11/2021,TSC,15.8,16.9,14.7,16.4,15.75,3686.3,16
10:50 25/11/2021,DCM,36.3,38.8,33.8,37.4,36.05,3593,37
10:50 25/11/2021,CMX,19.65,21,18.3,21,20.1,3454.5,20.55
10:50 25/11/2021,CII,26.85,28.7,25,28.4,26.6,3411.3,27.9
10:50 25/11/2021,ASM,22,23.5,20.5,23.3,22.05,3111.2,22.35
10:50 25/11/2021,PDR,90.4,96.7,84.1,94.2,90.8,3090.7,93.8
10:50 25/11/2021,HSG,37.95,40.6,35.3,38.6,38,2867.7,38.1
10:50 25/11/2021,PAN,41.55,44.45,38.65,41.85,39.6,2632.2,41.55
10:50 25/11/2021,DIG,63.1,67.5,58.7,67.5,64.1,2568.2,67.5
10:50 25/11/2021,PVD,27.75,29.65,25.85,28.4,27.5,2546.1,28.15
10:50 25/11/2021,IJC,30.3,32.4,28.2,31.35,29.75,2488.1,30.7
10:48 25/11/2021,SJF,21.1,22.55,19.65,22.55,22.5,2457.7,22.55
10:50 25/11/2021,HAI,6.55,7,6.1,6.64,6.3,2377.5,6.51
10:50 25/11/2021,SBT,24.6,26.3,22.9,25.4,24.65,2359,25
10:50 25/11/2021,KBC,48.5,51.8,45.15,49.8,48.5,2356.3,49.2
10:50 25/11/2021,VCG,45.6,48.75,42.45,47.4,45.5,2355.9,47
10:50 25/11/2021,SAM,19.65,21,18.3,21,19.6,2273.9,21
10:50 25/11/2021,TPB,49.1,52.5,45.7,49.5,48.6,2206.6,48.7
10:50 25/11/2021,LCG,18.9,20.2,17.6,19.15,18.6,2202.9,19.05
10:50 25/11/2021,NKG,41,43.85,38.15,41.9,40.9,2161.4,41.3
10:50 25/11/2021,AAA,17,18.15,15.85,17.45,16.9,2128.7,17.1
10:50 25/11/2021,FIT,13.95,14.9,13,14.3,13.9,2105.7,14.2
10:50 25/11/2021,AMD,6.03,6.45,5.61,6.09,5.9,2020.9,6.03
10:50 25/11/2021,DPM,48.5,51.8,45.15,49.8,48.3,2006.5,49
10:50 25/11/2021,HCM,47.3,50.6,44,47.6,46.85,1931.6,47.3
10:50 25/11/2021,NVL,106.4,113.8,99,109.3,106.7,1900.1,108.2
10:50 25/11/2021,MCG,9.83,10.5,9.15,10.5,10.2,1884.3,10.5
10:50 25/11/2021,VND,81.4,87,75.8,81.8,80.1,1868.9,81.2
10:49 25/11/2021,KDC,60,64.2,55.8,60.5,59.9,1863.2,60
10:50 25/11/2021,BCG,27.9,29.85,25.95,28.45,27.55,1854.1,28.15
10:50 25/11/2021,APG,27.2,29.1,25.3,27.2,26.1,1851.8,26.8
10:50 25/11/2021,NLG,55,58.8,51.2,58,54.8,1817.8,57.1
10:50 25/11/2021,VIB,44.8,47.9,41.7,45.7,44,1801.5,44.5
10:50 25/11/2021,ORS,32.2,34.45,29.95,32.85,32.2,1711.1,32.35
